Time,Sus Amount
0,0
0,270
2,290
3,298
4,309
5,345
6,382
7,393
9,428
10,469
11,503
12,520
13,544
14,571
15,590
16,616
18,623
19,636
20,657
21,676
22,699
23,716
24,754
25,783
26,804
28,832
29,871
30,894
31,914
32,933
33,960
34,988
36,1008
37,1036
38,1059
39,1085
40,1101
42,1138
43,1155
44,1181
45,1207
46,1240
47,1260
48,1282
49,1288
51,1302
52,1316
53,1335
54,1355
55,1384
56,1414
57,1440
58,1458
60,1483
61,1528
62,1563
63,1581
64,1611
65,1630
66,1655
67,1675
69,1651
70,1666
71,1690
72,1709
73,1725
74,1751
75,1778
76,1797
77,1826
78,1838
79,1869
81,1903
82,1940
83,1979
84,1996
85,2003
86,2025
87,2049
89,2075
90,2097
91,2121
92,2125
93,2149
94,2169
95,2187
96,2217
97,2213
98,2237
100,2258
101,2267
102,2277
103,2299
104,2320
105,2314
106,2338
108,2358
109,2382
110,2375
111,2401
112,2417
113,2420
114,2440
115,2455
117,2464
118,2475
119,2476
120,2471
121,2485
122,2490
123,2516
125,2532
126,2554
127,2572
128,2596
129,2583
130,2543
131,2554
132,2548
133,2560
134,2581
135,2591
136,2598
137,2569
138,2561
140,2569
141,2545
142,2535
143,2503
144,2510
145,2513
147,2493
148,2500
149,2491
151,2502
152,2506
153,2519
155,2495
156,2500
157,2510
158,2501
159,2507
160,2466
162,2402
164,2374
166,2380
167,2368
168,2373
169,2377
170,2378
171,2382
172,2385
173,2349
174,2350
175,2354
176,2359
177,2366
178,2341
179,2346
180,2352
181,2359
183,2369
185,2387
186,2370
188,2383
189,2298
190,2304
191,2266
193,2277
194,2281
196,2253
198,2259
200,2268
201,2275
202,2225
203,2235
205,2240
206,2248
207,2219
209,2140
210,2146
211,2156
213,2162
214,2162
215,2162
217,2129
218,2130
219,2131
220,2078
221,2079
222,2082
223,2083
224,2086
225,2087
226,2091
227,2054
228,2055
230,2017
231,2019
232,2019
234,1984
235,1962
236,1969
237,1917
238,1928
239,1900
240,1908
241,1908
242,1909
243,1871
244,1877
245,1877
246,1878
247,1888
248,1894
249,1896
250,1901
251,1903
252,1905
253,1863
254,1868
255,1837
256,1838
257,1839
258,1842
259,1843
260,1843
261,1812
262,1813
263,1814
264,1815
265,1771
266,1772
267,1773
268,1741
269,1742
270,1744
271,1712
272,1718
273,1691
274,1694
275,1696
276,1699
277,1700
278,1700
279,1611
280,1615
281,1618
282,1620
283,1621
284,1573
285,1574
286,1574
287,1542
288,1484
289,1484
290,1461
291,1423
292,1425
293,1426
294,1427
295,1427
296,1429
297,1352
298,1353
299,1354
300,1354
301,1323
302,1296
303,1298
304,1298
305,1302
306,1302
307,1262
308,1263
309,1265
310,1265
311,1268
312,1269
313,1269
314,1270
315,1273
316,1276
317,1278
318,1280
319,1283
320,1284
321,1285
322,1285
323,1285
324,1285
325,1291
326,1248
327,1249
328,1220
329,1221
330,1221
331,1221
332,1174
333,1176
334,1176
