Time,Sus Amount
0,0
1,167
2,219
3,232
4,256
5,287
6,345
7,371
8,387
9,405
10,415
11,433
13,455
14,475
15,484
16,497
17,502
18,516
20,531
21,553
22,556
23,569
24,582
25,595
26,604
27,618
28,628
29,639
30,648
32,663
33,674
34,687
35,705
36,717
38,729
39,742
40,772
41,784
42,796
44,817
45,828
46,841
47,850
49,864
50,874
51,887
52,895
54,904
56,922
57,933
59,940
60,947
62,956
63,960
65,974
66,966
67,982
68,985
69,992
70,995
71,1002
72,1015
73,1019
74,1027
75,1031
76,1036
77,1045
78,1047
79,1062
80,1073
81,1081
82,1091
84,1091
85,1104
87,1118
88,1140
89,1129
91,1143
92,1143
93,1146
94,1152
95,1161
96,1166
97,1178
98,1180
99,1196
101,1206
102,1201
103,1213
104,1213
105,1219
106,1214
107,1219
108,1216
109,1217
110,1223
111,1232
112,1205
113,1189
114,1198
115,1187
116,1170
117,1160
118,1169
119,1177
120,1167
121,1145
122,1146
123,1119
124,1126
125,1128
126,1133
127,1136
128,1139
129,1127
130,1129
131,1130
132,1118
133,1121
134,1121
135,1123
136,1071
137,1049
138,1030
139,1032
140,1033
141,1037
142,1041
143,1046
144,1038
145,1039
146,1042
147,1030
148,1030
149,1034
150,1010
151,1014
152,1007
153,999
154,1000
155,985
156,987
157,973
158,977
159,979
160,983
161,987
162,991
163,994
164,997
165,1001
166,1001
167,1002
168,1008
169,992
170,993
171,995
172,997
173,998
174,1005
175,1006
176,984
177,987
178,973
179,951
180,956
181,962
182,969
183,970
184,978
185,965
186,966
187,953
188,943
189,951
190,955
191,960
192,955
193,939
194,940
195,942
196,901
197,902
198,906
199,907
200,907
201,912
202,893
203,894
204,878
205,879
206,880
207,882
208,871
209,873
210,874
211,876
212,881
213,872
214,858
215,859
216,863
217,865
218,868
219,869
220,870
221,873
222,848
223,831
224,833
225,833
226,833
227,835
228,838
229,838
230,839
231,839
232,840
233,840
234,840
235,842
236,846
237,847
238,848
239,848
240,849
241,849
242,849
243,852
244,853
245,855
246,855
247,838
248,839
249,839
250,839
251,841
252,841
253,841
254,841
255,844
256,846
257,847
258,847
259,847
260,849
261,849
262,849
263,850
264,851
265,805
266,806
267,807
268,807
269,809
270,809
271,810
272,778
273,781
274,781
275,783
276,787
277,790
278,791
279,793
280,794
281,796
282,797
283,798
284,776
285,777
286,778
287,780
288,781
289,781
290,781
291,782
292,785
293,788
294,759
295,762
296,730
297,731
298,731
299,687
300,687
301,689
302,693
303,674
304,676
305,677
306,677
307,677
308,677
309,678
310,679
311,680
312,680
313,681
314,683
315,685
