Time,Sus Amount
0,0
1,213
2,260
3,280
4,293
5,309
6,345
7,376
8,406
10,434
11,443
12,466
13,486
15,504
16,533
17,562
18,609
19,628
20,647
22,659
23,680
24,705
25,731
26,747
27,774
29,802
30,818
31,842
32,873
33,890
34,905
35,922
37,940
38,969
39,991
40,1025
42,1046
43,1062
44,1090
45,1103
46,1127
47,1141
48,1170
50,1191
51,1218
52,1232
53,1228
55,1218
56,1229
57,1251
58,1273
59,1285
61,1301
62,1327
63,1329
65,1343
67,1344
68,1355
69,1365
70,1374
71,1391
73,1404
75,1419
77,1437
79,1451
80,1433
82,1454
84,1466
85,1472
86,1487
88,1484
89,1494
91,1506
92,1530
94,1524
95,1531
97,1553
98,1561
100,1563
101,1578
103,1588
104,1602
105,1628
106,1566
108,1545
110,1557
111,1563
112,1570
113,1576
114,1571
115,1583
116,1589
117,1595
118,1598
119,1608
121,1622
123,1606
124,1612
125,1621
126,1627
127,1637
129,1635
131,1608
132,1611
133,1618
134,1635
135,1623
136,1629
137,1642
138,1643
139,1644
140,1649
141,1655
142,1662
143,1670
144,1675
146,1697
147,1673
149,1692
151,1677
153,1650
154,1642
155,1580
156,1590
157,1579
158,1553
159,1554
160,1560
161,1553
162,1554
163,1560
164,1553
165,1445
166,1451
167,1461
168,1436
169,1411
170,1422
171,1432
172,1389
173,1397
174,1400
175,1375
176,1380
177,1348
178,1349
179,1321
180,1308
181,1247
182,1249
183,1212
184,1140
185,1123
186,1124
187,1126
188,1078
189,1047
190,1048
191,1024
192,1026
193,1016
194,1017
195,1018
196,1018
197,1005
198,1005
199,1005
200,1006
201,1010
202,1012
203,1013
204,1015
205,1015
206,987
207,965
208,966
209,967
210,968
211,968
212,970
213,972
214,973
215,973
216,973
217,973
218,975
219,976
220,976
221,978
222,981
223,984
224,988
225,991
226,991
227,991
228,993
229,994
230,996
231,996
232,999
233,1000
234,1002
235,959
236,924
237,911
238,914
239,914
240,916
241,918
242,918
243,919
244,923
245,924
246,927
247,929
248,930
249,933
250,934
251,937
252,923
253,923
254,923
255,924
256,925
257,926
258,933
259,936
260,936
261,936
262,937
263,937
264,939
265,940
266,907
267,908
268,910
269,910
270,910
271,914
272,914
273,915
274,915
275,915
276,915
277,917
278,919
279,921
280,924
281,925
282,925
283,900
284,902
285,902
286,902
287,903
288,903
289,903
290,904
291,905
292,908
293,908
294,908
295,908
296,908
297,908
298,910
299,910
300,910
301,911
302,911
303,913
304,914
305,915
306,917
307,918
308,919
309,919
310,920
311,921
312,922
313,923
314,925
315,925
316,925
317,926
318,926
319,927
320,927
321,927
322,931
323,932
324,936
325,938
326,939
327,940
328,942
329,944
330,944
331,947
332,948
333,948
