Time,Alive
0,100
0,100
2,100
3,100
4,100
5,100
6,100
7,100
8,100
9,100
10,100
12,100
13,100
14,100
15,100
16,100
17,100
18,100
19,100
20,100
21,100
22,100
23,100
25,100
26,100
27,100
28,100
29,100
30,100
31,100
32,100
33,100
34,100
35,100
36,100
37,100
38,100
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,99
50,98
51,98
52,98
54,97
55,96
56,96
57,96
58,96
59,95
60,95
61,95
62,94
63,94
65,94
66,94
67,93
68,93
69,93
70,93
71,93
72,93
73,93
75,93
76,92
77,92
78,91
79,90
80,90
82,90
83,90
84,90
85,88
86,87
87,87
89,86
90,85
91,85
92,85
94,85
96,85
97,85
99,83
100,82
101,81
102,81
104,81
106,81
107,80
108,80
109,80
111,80
112,80
113,80
115,79
116,79
117,79
118,79
119,79
120,79
121,78
122,77
124,77
125,77
126,77
127,77
128,77
129,77
130,77
132,76
133,75
134,75
135,75
136,75
138,74
139,73
140,73
142,73
143,73
144,72
145,72
147,72
149,72
151,72
152,72
154,72
156,72
157,71
158,70
159,69
161,69
163,69
164,69
166,68
167,68
169,66
170,66
171,66
173,65
174,65
176,63
178,63
179,61
181,60
182,59
184,59
185,59
186,57
188,57
190,56
192,55
194,55
195,54
196,54
197,54
198,53
199,53
200,53
201,53
202,52
203,52
204,52
205,52
206,52
207,52
208,51
210,51
212,51
214,51
215,51
216,51
217,51
219,49
220,49
221,49
222,49
224,49
225,49
226,48
228,48
229,47
230,47
232,47
234,47
235,46
236,46
237,46
238,46
239,46
240,45
242,45
243,44
244,44
246,44
247,44
248,43
249,43
250,43
251,43
253,42
255,42
257,42
258,42
259,42
260,42
261,42
262,42
263,40
264,40
265,40
266,40
267,39
268,39
269,39
270,38
271,38
272,38
273,38
274,37
275,37
277,37
279,37
280,37
281,37
282,37
284,37
285,37
287,37
288,37
289,37
290,37
292,36
293,36
295,36
296,36
297,36
299,36
300,36
302,36
304,36
305,36
307,36
308,36
309,36
310,36
311,35
312,35
314,35
315,35
316,35
317,35
319,35
321,35
322,34
324,34
326,34
327,34
328,34
329,34
330,34
331,34
333,34
334,34
335,34
336,34
337,34
338,34
340,34
341,34
342,34
343,34
345,34
346,34
347,34
348,34
349,34
350,33
351,32
352,32
353,31
355,31
356,30
357,30
358,30
360,30
361,30
362,30
363,30
364,29
365,29
366,29
367,29
369,28
370,28
372,28
