Time,Alive
0,100
1,100
2,100
3,100
4,100
5,100
6,100
7,100
8,100
9,100
10,100
12,100
13,100
14,100
15,100
16,100
17,100
18,100
19,100
20,100
21,100
23,100
24,100
25,100
26,100
27,100
28,100
29,100
30,100
31,99
33,99
34,99
35,99
36,99
37,99
38,99
39,98
40,98
41,98
42,98
43,98
44,97
45,97
46,96
47,95
49,94
50,94
51,93
52,92
53,92
54,91
55,91
57,90
58,89
59,89
60,89
61,89
62,89
63,89
65,88
66,87
67,87
68,87
70,87
71,87
72,86
73,86
74,86
75,86
77,85
78,84
80,84
81,84
82,84
83,84
84,84
85,83
87,83
88,82
90,82
91,82
92,81
94,80
95,80
96,79
97,79
98,79
99,79
100,78
102,78
103,78
104,78
106,78
107,78
108,78
109,78
110,78
112,78
113,78
115,77
116,76
117,75
118,75
120,74
121,74
123,74
124,74
125,74
127,73
128,73
129,73
130,73
132,72
133,72
134,72
135,72
136,71
138,71
139,71
140,70
141,70
142,70
143,70
145,70
146,70
147,70
148,70
149,70
151,70
152,69
153,69
154,69
155,68
157,68
159,68
160,66
161,66
162,66
164,66
165,66
166,66
168,64
169,64
170,64
171,64
172,64
174,64
175,64
176,64
177,64
179,64
180,63
182,63
183,62
185,61
186,61
187,60
188,60
189,60
190,60
192,60
193,60
194,60
195,60
196,60
197,59
198,59
199,58
201,58
202,58
203,58
204,57
205,57
207,56
208,56
209,56
211,55
212,55
213,55
215,55
216,55
217,55
218,55
219,51
221,51
222,51
223,50
224,50
225,50
226,50
227,50
228,50
229,50
230,50
231,50
233,49
235,49
236,49
238,48
239,48
240,48
241,48
242,48
243,48
244,48
245,48
246,48
247,48
248,47
249,47
250,46
251,46
252,46
253,46
254,46
255,46
257,45
259,44
261,43
263,42
265,42
267,41
268,40
269,40
270,40
271,40
272,40
273,40
274,40
276,40
277,40
279,40
280,39
282,39
283,39
284,39
285,39
286,39
287,39
288,39
289,39
290,39
291,38
292,38
293,37
294,36
295,36
296,36
297,36
298,35
299,35
300,35
301,35
302,35
303,35
304,35
305,35
306,35
307,35
308,35
309,35
310,35
311,35
312,35
313,35
314,35
315,35
316,35
318,35
319,35
320,35
321,35
322,35
323,35
324,35
325,35
326,34
327,34
328,34
329,34
330,34
331,34
332,34
333,34
334,34
335,34
336,34
337,34
338,34
339,34
340,34
341,34
342,34
343,34
344,34
345,33
346,33
347,33
348,32
349,32
350,32
