Time,Alive
0,100
1,100
2,100
3,100
4,100
5,100
6,100
7,100
8,100
9,100
11,100
12,100
13,100
14,100
15,100
16,100
17,100
19,100
20,100
21,100
22,100
23,100
24,100
25,100
26,100
28,100
29,100
30,100
31,100
32,100
33,100
34,100
35,99
36,98
38,98
39,98
40,98
41,98
42,98
44,98
45,97
46,97
47,97
49,97
50,95
51,94
52,93
53,93
55,93
56,93
57,93
59,92
60,92
61,92
62,92
63,92
64,90
66,90
67,89
69,88
70,87
71,87
73,86
74,86
76,86
78,86
79,86
81,86
82,86
84,86
85,86
86,85
88,85
89,85
90,85
91,85
92,85
93,84
95,84
96,84
97,84
98,84
100,84
101,83
103,83
104,83
105,83
107,83
108,83
109,83
110,83
111,83
112,83
113,83
114,83
115,82
117,82
119,81
120,81
121,81
122,81
123,80
124,80
126,80
127,80
128,80
130,80
132,80
133,80
134,80
135,80
137,80
138,80
139,80
140,80
142,80
143,80
144,80
145,80
147,79
148,78
150,78
151,78
152,78
153,78
154,78
155,78
157,78
158,75
159,73
161,73
163,73
164,73
165,73
166,72
167,72
168,71
169,71
170,71
171,71
172,71
173,71
174,71
175,70
176,70
177,69
178,68
179,67
180,67
181,67
182,67
183,67
184,66
185,66
186,64
187,63
188,63
189,62
190,62
191,61
192,60
193,60
194,60
195,60
196,60
197,60
198,60
199,60
200,60
201,60
202,60
203,58
204,57
205,57
206,57
207,57
208,57
209,56
210,56
211,56
212,56
213,55
214,55
215,55
216,54
217,53
218,53
219,53
220,53
221,53
222,53
223,53
225,51
226,51
227,50
228,50
229,50
230,50
231,50
232,50
233,49
235,48
236,48
237,47
238,47
239,46
240,46
241,46
242,46
243,45
244,44
245,43
246,43
247,43
248,42
249,42
250,42
251,42
252,42
253,42
254,42
255,42
256,42
257,42
258,42
259,42
260,42
261,42
262,42
263,42
264,42
265,42
266,42
267,42
268,42
269,42
270,42
271,42
272,41
273,41
274,41
275,40
276,40
277,40
278,40
279,40
280,40
281,39
282,39
283,39
284,38
285,38
286,38
287,38
289,37
290,37
291,37
292,37
293,35
294,35
295,35
296,35
297,35
298,35
299,35
300,35
302,35
303,35
304,35
305,35
307,35
308,35
309,35
311,35
312,35
314,35
315,34
316,34
317,34
319,33
321,33
322,32
323,31
324,31
325,31
326,31
327,31
329,31
330,31
332,29
333,29
334,29
335,29
336,29
337,29
338,29
339,29
340,29
341,29
342,29
343,29
