Time,Sus Amount
0,0
1,0
2,12
3,14
4,14
5,14
6,14
7,15
8,16
9,18
10,19
11,21
12,21
13,21
14,21
15,22
16,24
17,26
18,27
19,27
20,28
22,29
23,32
24,33
25,33
26,33
27,33
28,33
29,33
30,33
31,33
32,33
33,33
34,33
35,33
36,35
37,36
38,36
39,36
40,36
41,37
42,37
43,37
44,40
45,41
47,42
48,43
49,45
50,45
51,45
52,47
53,41
54,37
55,38
56,39
57,39
58,40
59,44
60,44
61,45
62,45
63,46
64,48
65,48
66,42
67,43
68,41
69,42
71,43
72,43
73,43
74,41
75,41
76,41
77,43
78,43
79,44
80,47
81,48
82,49
83,43
84,43
85,44
86,44
88,44
89,44
90,44
91,44
92,44
93,44
94,44
95,44
96,44
97,43
98,44
99,46
100,47
101,47
102,47
103,47
104,47
105,48
107,49
108,50
109,50
110,50
111,50
112,50
113,52
114,52
115,53
116,53
117,53
118,53
119,53
120,53
121,54
122,54
123,54
124,55
125,55
126,55
127,55
128,55
130,55
131,55
132,55
133,55
134,55
135,55
136,55
137,55
138,55
139,55
140,55
141,55
142,55
143,55
144,55
145,57
146,57
147,57
148,57
149,57
150,58
151,58
152,58
154,58
155,58
156,58
157,58
158,58
159,58
160,58
161,59
162,60
163,60
164,61
165,62
166,58
167,58
169,58
170,58
171,58
172,58
173,58
174,58
175,58
176,59
177,59
178,59
179,59
180,59
181,59
182,59
183,59
184,59
185,60
186,61
187,61
188,62
189,64
190,64
191,64
192,64
194,65
195,67
196,67
197,67
198,67
199,67
200,68
201,68
202,68
203,69
204,71
205,73
206,74
207,74
208,75
209,75
210,75
211,75
212,75
213,75
214,75
215,75
216,76
217,76
218,76
219,76
220,76
221,76
222,77
223,78
224,80
225,80
226,80
227,81
228,81
229,82
230,75
231,76
232,76
233,77
234,79
235,73
236,73
237,74
239,74
240,75
241,76
242,76
243,76
244,76
245,76
246,76
247,76
248,76
249,76
250,76
251,76
252,76
253,76
254,76
256,76
257,76
258,76
259,76
260,76
261,76
262,76
263,76
264,76
265,76
266,76
267,76
268,76
269,76
270,76
271,76
272,76
273,78
274,78
275,78
276,78
277,78
278,78
279,78
280,78
281,78
282,79
283,79
284,79
285,69
286,69
287,69
288,69
289,69
290,69
291,69
292,69
293,69
294,69
295,69
296,69
297,69
298,69
299,69
300,69
301,69
302,69
303,69
304,69
305,69
306,69
307,69
308,69
309,69
310,60
311,60
