Time,Sus Amount
0,0
1,20
2,25
3,25
4,25
5,25
6,25
7,25
8,25
9,25
10,25
11,27
12,30
13,35
14,43
15,43
16,43
17,43
18,43
19,43
20,44
21,47
22,48
23,49
24,51
25,51
26,52
27,52
28,52
29,52
30,53
32,53
33,53
34,53
35,53
36,53
37,53
38,53
39,56
40,56
41,56
42,56
43,56
44,56
45,57
46,62
47,62
48,62
49,62
50,62
51,64
52,63
53,63
54,63
55,63
57,64
58,64
59,59
60,59
61,59
62,59
63,59
64,59
65,60
66,60
67,60
68,63
69,63
70,63
71,63
72,64
73,66
74,66
75,66
76,66
77,68
78,69
80,65
81,67
82,67
83,68
84,68
85,69
86,69
87,71
88,72
89,73
90,73
91,73
92,73
93,73
94,74
95,74
96,70
97,70
98,70
99,70
100,71
101,71
102,71
103,71
104,71
105,72
106,72
107,72
108,74
109,74
110,74
111,75
112,75
114,75
115,75
116,75
117,75
118,75
119,76
120,69
121,70
122,71
123,71
124,72
125,70
126,70
127,70
128,70
129,70
130,70
131,70
132,70
133,71
134,66
135,66
136,66
137,66
138,66
139,67
140,67
141,67
142,61
143,61
144,62
145,62
146,63
147,63
148,63
149,63
150,63
151,63
152,64
153,65
154,65
155,65
156,65
157,65
158,65
159,65
160,65
161,65
162,65
163,65
164,65
165,65
166,65
167,66
168,66
169,66
170,66
171,66
172,66
173,66
174,69
175,69
176,71
177,73
178,73
179,73
180,73
181,73
182,73
183,73
184,73
185,73
186,73
187,73
188,74
189,74
191,75
192,78
193,78
194,79
195,79
196,79
197,79
198,79
199,80
200,80
201,80
202,81
203,81
204,81
205,81
206,82
207,82
208,82
209,82
210,82
211,82
212,83
213,83
214,83
215,83
216,83
217,83
218,83
219,83
220,84
221,85
222,86
223,86
224,86
225,86
226,86
227,86
228,86
229,86
230,86
231,86
232,86
233,86
234,86
235,86
236,86
237,86
238,86
239,86
240,86
241,86
242,86
243,87
244,87
245,89
246,90
247,79
248,79
249,80
250,80
251,80
252,73
253,73
254,73
255,73
256,74
257,74
259,74
260,74
261,74
262,74
263,74
264,74
265,74
266,74
267,74
268,74
269,74
270,75
271,75
272,75
273,75
274,75
275,65
277,65
278,65
279,65
280,65
281,66
282,66
283,66
284,66
285,66
286,66
287,66
288,66
289,66
290,66
292,66
293,66
294,66
296,66
297,66
298,66
299,66
300,66
301,66
302,66
303,66
304,66
305,66
306,66
307,66
308,66
309,66
