Time,Sus Amount
0,0
1,4
2,4
3,4
4,4
5,4
6,4
7,4
8,4
9,4
10,8
11,8
12,8
13,10
14,10
16,12
17,14
18,14
19,14
20,14
21,15
22,15
23,15
24,15
25,17
26,18
27,18
28,18
29,20
30,22
31,22
32,23
33,23
34,25
35,26
36,28
37,29
38,31
39,32
40,33
41,33
42,33
43,36
44,36
46,40
47,41
48,47
49,49
50,49
51,43
52,43
53,43
54,43
55,44
56,44
57,44
58,47
59,48
60,41
61,42
62,42
63,39
64,39
65,40
66,40
67,40
68,40
69,40
70,41
71,42
72,42
74,42
75,42
76,44
77,44
78,44
79,45
80,45
81,48
82,41
83,42
84,41
85,41
86,41
87,41
88,42
89,42
90,42
91,42
92,42
93,43
94,43
96,43
97,43
98,40
99,40
100,40
101,40
102,40
103,37
104,37
105,37
106,38
107,38
108,38
109,38
110,38
111,38
112,39
113,39
115,40
116,37
117,38
118,38
119,38
120,38
121,38
122,38
123,38
124,38
125,38
126,38
127,38
128,38
129,38
130,38
131,38
133,38
134,38
135,38
136,38
137,38
138,38
139,39
140,39
141,39
142,41
143,43
144,44
145,44
146,44
147,44
148,47
149,47
150,49
151,49
152,50
153,50
154,50
155,50
156,52
157,52
158,53
159,55
160,55
161,55
162,56
163,56
164,57
165,57
167,58
168,60
169,53
170,53
171,53
172,53
173,54
174,54
175,54
176,54
177,54
178,54
179,54
180,49
181,49
182,49
183,49
184,49
185,49
186,49
187,49
188,49
189,49
190,49
191,50
193,50
194,50
195,50
196,50
197,51
198,51
199,51
200,52
201,52
202,52
203,53
204,53
205,54
206,54
207,54
208,54
209,54
210,54
211,54
212,54
213,54
214,54
215,54
216,54
217,54
218,54
219,54
220,54
221,54
223,54
224,54
225,54
226,54
227,54
228,54
229,54
230,54
231,54
232,54
233,54
235,54
236,54
237,54
238,54
239,54
240,55
241,56
242,58
243,59
244,60
245,60
246,60
247,60
248,60
249,60
250,60
251,60
252,60
253,60
254,60
255,60
256,60
257,53
258,53
260,53
261,53
262,53
263,53
264,55
265,55
266,55
267,55
268,55
269,55
270,55
271,55
272,55
273,55
274,46
275,46
276,46
277,46
278,46
279,46
280,46
282,46
283,46
284,46
285,46
286,46
287,46
288,46
289,46
290,46
291,46
292,46
293,46
294,46
295,46
296,46
297,46
298,46
299,46
300,47
301,49
302,51
303,51
304,51
305,51
306,51
307,51
308,51
309,51
310,51
311,51
312,51
