Time,Sus Amount
0,0
0,16
2,16
3,16
4,19
5,19
6,19
7,19
8,19
9,22
10,22
11,25
12,25
13,25
14,25
15,25
16,27
17,28
18,28
19,29
20,29
21,29
22,32
23,35
24,37
25,38
26,38
27,41
28,41
29,41
30,41
31,42
32,42
33,42
34,43
35,44
36,45
37,46
38,47
39,47
40,47
41,49
42,56
43,59
44,64
45,67
46,70
47,71
48,71
49,72
50,73
51,73
52,73
53,73
54,77
55,82
56,83
57,84
58,88
59,89
60,90
61,92
62,93
63,94
64,95
65,99
66,99
67,99
68,99
69,100
70,100
71,100
72,101
73,101
74,102
75,102
76,102
77,102
78,102
79,94
81,95
82,97
83,97
84,98
85,98
86,98
87,94
88,94
89,94
90,94
91,88
92,88
93,84
94,86
95,86
96,86
97,86
98,86
99,86
100,86
101,87
102,87
103,88
104,88
105,88
106,88
107,89
108,78
109,78
110,76
112,76
113,76
114,76
115,76
116,76
117,77
118,80
119,80
120,80
121,80
122,80
123,80
124,80
125,81
126,81
127,82
128,83
129,83
130,78
131,78
132,76
133,77
135,77
136,77
137,77
138,77
139,78
140,80
141,80
142,80
143,81
144,83
145,83
146,83
147,85
148,86
149,88
150,88
151,88
153,88
154,88
155,88
156,88
157,89
158,89
159,89
160,89
161,89
162,91
163,91
164,91
165,85
166,85
167,85
168,85
169,85
170,85
171,85
172,85
174,85
175,85
176,85
177,86
178,86
179,86
180,86
181,86
182,86
183,87
184,87
185,87
186,87
187,87
188,87
189,87
190,87
191,88
192,88
193,88
194,88
195,88
196,88
198,88
199,88
200,89
201,89
202,89
203,89
204,89
205,81
206,81
207,82
208,82
209,82
210,82
211,82
212,82
213,82
214,82
215,82
216,82
217,82
218,83
219,83
220,83
221,83
222,84
223,84
224,84
225,84
226,84
227,84
228,84
229,86
230,86
231,86
232,86
233,86
234,86
235,87
236,88
237,88
238,88
239,88
240,88
242,88
243,88
244,88
245,81
246,82
247,83
248,83
249,83
250,83
251,85
252,85
253,85
254,85
255,85
256,85
257,85
258,85
259,85
260,75
261,75
262,75
263,75
264,75
265,75
266,75
267,75
268,75
269,75
270,75
271,76
272,77
273,77
274,77
275,77
276,77
277,78
278,79
279,79
280,79
281,79
282,79
283,79
284,79
285,79
286,79
287,79
288,79
289,79
290,79
291,80
292,80
293,80
294,80
295,80
296,80
297,80
298,80
299,81
300,82
301,82
302,82
303,82
304,83
305,84
306,84
307,72
