Time,Sus Amount
0,0
1,600
2,760
3,827
4,846
5,906
6,943
8,972
9,1009
10,1056
11,1089
13,1092
14,1106
15,1144
17,1208
18,1299
20,1365
21,1421
22,1463
23,1496
25,1533
26,1576
27,1616
28,1654
29,1676
30,1725
31,1754
33,1808
34,1852
35,1916
36,1973
38,2024
40,2073
41,2137
42,2166
43,2182
45,2236
47,2300
48,2331
49,2378
51,2436
52,2467
54,2541
56,2609
58,2646
59,2693
61,2711
63,2755
64,2787
66,2822
67,2844
68,2859
70,2922
71,2936
73,2947
74,2948
75,2938
76,2966
77,2975
78,2972
79,2943
80,2896
81,2888
82,2909
83,2897
84,2844
85,2840
86,2814
87,2838
88,2811
89,2735
90,2645
91,2643
92,2616
93,2555
94,2473
95,2473
96,2382
97,2325
98,2288
99,2267
100,2276
101,2259
102,2245
103,2250
104,2219
105,2101
106,2045
107,2023
108,2002
109,1992
110,1919
111,1859
112,1865
113,1779
114,1733
115,1716
116,1675
117,1633
118,1507
119,1507
120,1475
121,1455
122,1441
123,1377
124,1330
125,1284
126,1290
127,1292
128,1293
129,1282
130,1181
131,1149
132,1101
133,1052
134,1029
135,1029
136,1031
137,1000
138,1000
139,983
140,918
141,900
142,901
143,792
144,792
145,794
146,796
147,707
148,689
149,689
150,689
151,664
152,664
153,665
154,667
155,668
156,634
157,634
158,634
159,634
160,634
161,614
162,614
163,614
164,614
165,619
166,620
167,621
168,621
169,622
170,622
171,623
172,595
173,596
174,597
175,599
176,599
177,600
178,591
179,594
180,597
181,599
182,602
183,604
184,606
185,606
186,608
187,609
188,612
189,595
190,597
191,597
192,598
193,598
194,599
195,600
196,600
197,602
198,602
199,605
200,605
201,605
202,605
203,605
204,605
205,605
206,605
207,609
208,610
209,612
210,613
211,614
212,615
213,615
214,615
215,615
216,615
217,615
218,615
219,617
220,617
221,617
222,617
223,617
224,618
225,621
226,621
227,621
228,624
229,625
230,626
231,626
232,626
233,626
234,628
235,630
236,632
237,634
238,634
239,636
240,636
241,641
242,641
243,641
244,643
245,643
246,643
247,645
248,646
249,647
250,647
251,647
252,647
253,647
254,648
255,649
256,650
257,650
258,650
259,652
260,653
261,655
262,656
263,657
264,658
266,660
267,660
269,662
270,662
271,663
272,665
273,667
274,668
275,668
276,668
277,668
278,670
279,673
280,673
281,675
282,675
283,675
284,676
285,676
286,677
287,678
288,678
289,682
290,682
291,683
292,686
293,686
294,687
295,688
296,690
297,693
298,694
299,694
300,696
301,698
302,698
303,698
304,698
305,699
306,699
307,699
308,699
309,699
310,700
311,700
312,700
313,700
314,702
315,702
316,703
317,703
318,704
319,705
320,706
321,706
