Time,Sus Amount
0,0
1,702
2,867
3,899
4,932
5,970
6,1016
7,1106
8,1129
9,1153
10,1219
11,1353
13,1455
14,1541
16,1585
17,1659
18,1704
19,1769
21,1839
22,1907
23,1939
24,1980
25,2012
26,2053
27,2107
28,2159
30,2210
31,2276
32,2337
33,2446
35,2567
36,2639
37,2710
39,2765
40,2822
41,2869
43,2938
44,2966
45,2998
46,3074
47,3156
49,3196
50,3236
52,3323
53,3404
55,3424
56,3496
57,3512
59,3573
60,3638
61,3695
63,3744
64,3798
65,3836
66,3862
68,3915
69,3953
70,4006
71,4028
72,4085
74,4068
75,4101
76,4067
77,4089
78,4086
79,3968
80,3886
81,3898
82,3925
83,3910
84,3856
85,3816
86,3829
87,3814
88,3775
89,3788
90,3764
91,3728
92,3742
93,3744
94,3682
95,3575
96,3519
97,3476
98,3423
99,3422
100,3366
101,3296
102,3245
103,3220
104,3142
105,3118
106,3129
107,3112
108,3080
109,3066
110,3034
111,2995
112,2901
113,2865
114,2822
115,2831
116,2731
117,2668
118,2612
119,2598
120,2523
121,2459
122,2454
123,2444
124,2365
125,2324
126,2282
127,2256
128,2264
129,2241
130,2173
131,2109
132,2113
133,2089
134,1994
135,1925
136,1905
137,1786
138,1789
139,1781
140,1726
141,1693
142,1592
143,1499
144,1467
145,1469
146,1454
147,1455
148,1427
149,1430
150,1405
151,1352
152,1353
153,1323
154,1268
155,1268
156,1268
157,1268
158,1269
159,1270
160,1249
161,1250
162,1223
163,1224
164,1224
165,1224
166,1226
167,1229
168,1229
169,1230
170,1233
171,1235
172,1238
173,1238
174,1240
175,1241
176,1243
178,1203
180,1206
182,1171
183,1101
184,1102
185,1102
186,1039
187,1041
188,1042
189,1007
190,1008
191,1010
192,1014
193,1016
194,992
195,993
196,993
197,993
198,997
199,997
200,999
201,999
202,1001
203,1002
204,1002
205,1004
206,1004
207,1005
208,1005
209,1006
210,1010
211,1012
212,1013
213,1014
214,1016
216,1019
217,1020
218,1022
219,1023
220,1023
221,1024
222,1028
224,1030
226,1035
227,1040
229,1042
231,1049
233,1053
235,1055
237,1056
238,1059
240,1064
241,1066
243,1071
244,1074
245,1075
246,1075
248,1077
250,1081
252,1085
253,1092
254,1096
256,1096
257,1102
258,1105
259,1111
261,1116
262,1118
264,1122
265,1127
266,1129
267,1134
269,1136
270,1136
271,1141
272,1144
274,1145
276,1151
278,1153
279,1155
281,1159
283,1167
284,1171
285,1177
287,1179
288,1183
289,1184
290,1186
291,1192
293,1194
295,1195
296,1197
297,1198
299,1199
300,1201
302,1203
304,1204
305,1204
306,1206
307,1210
308,1213
310,1218
312,1226
313,1237
315,1241
316,1243
317,1247
319,1248
320,1253
321,1254
322,1235
323,1237
324,1239
326,1240
328,1245
330,1247
331,1249
333,1215
335,1196
336,1199
338,1199
340,1201
342,1203
344,1206
345,1206
346,1207
347,1208
348,1208
350,1208
352,1212
353,1214
354,1214
356,1214
357,1217
359,1219
361,1222
363,1225
365,1227
