Time,Sus Amount
0,0
1,796
2,870
3,897
4,926
5,956
7,990
8,1010
9,1015
10,1015
11,1017
13,1064
14,1178
15,1248
17,1298
18,1345
19,1414
21,1490
22,1549
23,1604
25,1650
26,1696
27,1734
29,1780
30,1837
31,1881
32,1918
34,1984
35,2018
36,2061
37,2108
38,2140
39,2164
40,2214
42,2263
43,2330
45,2389
46,2435
47,2494
49,2590
50,2645
51,2707
52,2756
54,2830
55,2904
57,2991
58,3049
59,3078
60,3119
62,3197
63,3224
64,3249
65,3263
66,3304
67,3349
68,3394
69,3425
70,3499
72,3522
73,3518
74,3507
75,3529
76,3551
77,3481
78,3483
79,3487
80,3419
81,3374
82,3392
83,3365
84,3344
85,3332
86,3306
87,3260
88,3240
89,3228
90,3191
91,3080
92,3032
93,3024
94,3033
95,2983
96,2914
97,2925
98,2932
99,2902
100,2867
101,2838
102,2811
103,2793
104,2770
105,2783
106,2779
107,2719
108,2680
109,2688
110,2659
111,2570
112,2538
113,2496
114,2393
115,2289
116,2299
117,2215
118,2204
119,2149
120,2125
121,1973
122,1980
123,1956
124,1876
125,1833
126,1790
127,1657
128,1637
129,1612
130,1585
131,1552
132,1539
133,1466
134,1384
135,1359
136,1337
137,1298
138,1301
139,1303
140,1285
141,1219
142,1222
143,1197
144,1199
145,1191
146,1165
147,1168
148,1168
149,1168
150,1169
151,1170
152,1170
153,1157
154,1157
155,1161
156,1121
157,1121
158,1123
159,1125
160,1112
161,1115
162,1123
163,1124
164,1132
165,1134
166,1138
167,1141
168,1147
169,1149
170,1151
171,1132
172,1108
173,1086
174,1091
175,1095
176,1099
177,1106
178,1108
179,1110
180,1113
181,1113
182,1114
183,1115
184,1118
185,1119
186,1119
187,1121
188,1126
189,1120
190,1120
191,1122
192,1127
193,1129
194,1130
195,1131
196,1133
197,1135
198,1135
199,1139
200,1141
201,1143
202,1148
203,1151
204,1153
205,1126
206,1133
207,1137
208,1139
209,1140
210,1141
211,1143
212,1146
213,1149
214,1150
215,1154
216,1159
217,1162
218,1164
219,1164
220,1171
221,1174
222,1176
223,1176
224,1127
225,1131
226,1132
227,1136
228,1137
229,1140
230,1075
231,1077
232,1078
233,1078
234,1080
235,1080
236,1082
237,1085
238,1086
239,1086
240,1087
241,1087
242,1088
243,1091
244,1094
245,1095
246,1097
247,1099
248,1106
249,1109
250,1067
251,1071
252,1071
253,1071
254,1074
255,1075
256,1077
257,1078
258,1078
259,1079
260,1081
261,1082
262,1083
263,1084
264,1088
265,1090
266,1090
267,1091
268,1092
269,1092
270,1093
271,1093
272,1098
273,1098
274,1100
275,1102
276,1103
277,1106
278,1108
279,1108
280,1110
281,1111
282,1112
283,1114
284,1115
285,1116
286,1066
287,1067
288,1068
289,1068
290,1068
291,1069
292,1073
293,1073
294,1076
295,1079
296,1079
297,1079
298,1080
299,1083
300,1083
301,1084
302,1085
303,1085
304,1086
305,1090
306,1091
307,1095
308,1095
309,1098
310,1099
311,1100
312,1104
313,1105
314,1106
