Time,Alive
0,50
0,50
2,50
3,50
4,50
5,50
6,50
7,50
8,50
9,50
10,50
11,50
12,50
13,50
15,50
16,50
17,50
18,50
19,50
20,50
21,50
22,50
23,50
24,50
25,50
26,50
27,50
28,50
29,50
30,50
31,50
32,50
33,50
34,50
35,50
36,50
37,50
38,50
39,50
41,50
42,50
43,49
44,49
45,49
46,49
47,49
48,49
49,49
50,49
51,49
52,49
53,48
54,48
55,48
56,48
57,48
59,48
60,48
61,47
62,47
63,46
64,46
65,46
66,46
67,46
68,46
69,46
70,46
71,46
72,46
73,46
74,46
75,46
76,46
77,46
78,46
79,46
80,46
82,46
83,46
84,46
85,46
86,46
87,46
88,46
89,45
90,45
91,45
92,45
93,45
94,45
95,45
96,45
97,45
98,45
99,45
100,45
101,45
103,44
104,44
105,44
106,44
107,43
108,43
109,43
110,43
111,43
112,43
113,43
114,43
115,43
116,43
117,43
118,43
119,43
120,43
121,43
122,43
123,43
124,43
125,43
126,43
128,43
129,43
130,43
131,43
132,43
133,42
134,42
135,42
136,42
137,42
138,42
139,42
140,41
142,41
143,41
144,40
145,40
146,40
147,40
148,40
149,39
151,39
152,39
154,39
155,39
156,39
157,39
158,39
160,39
161,39
162,39
163,39
165,39
166,39
167,39
168,39
169,39
171,39
172,39
173,39
174,38
175,38
176,38
177,38
178,38
179,38
180,38
181,38
182,38
184,38
185,37
186,37
187,37
188,36
189,36
190,35
191,34
192,34
193,34
194,33
195,33
197,33
198,32
199,32
200,32
202,32
203,32
204,32
205,32
206,31
208,30
209,30
210,30
211,30
212,30
213,30
214,30
216,29
217,29
218,29
219,29
220,29
221,29
222,29
223,29
224,29
225,29
226,29
227,29
228,28
229,28
230,28
231,28
232,27
233,27
235,27
236,27
238,27
239,26
240,26
241,26
242,26
243,26
244,26
245,25
246,25
248,25
249,25
250,24
251,24
252,24
254,24
255,24
256,24
257,24
258,24
259,24
260,24
261,24
262,24
263,24
264,23
265,23
266,23
268,23
269,23
270,23
271,22
272,22
273,22
274,22
275,22
276,22
277,22
278,22
280,21
281,21
282,21
283,21
284,21
285,21
286,21
287,21
288,21
289,21
290,21
291,20
292,20
293,20
294,20
295,20
296,20
297,20
298,20
299,20
300,20
301,20
302,20
303,20
304,20
305,20
306,20
307,20
308,20
309,20
310,20
311,20
312,20
313,20
314,20
315,20
316,19
317,19
318,18
320,18
321,18
322,18
323,18
324,18
