Time,Alive
0,50
1,50
2,50
3,50
4,50
5,50
6,50
7,50
8,50
9,50
10,50
11,50
12,50
13,50
14,50
16,50
17,50
18,50
19,50
20,50
21,50
22,50
23,50
24,50
26,50
27,50
28,50
29,50
30,50
31,50
32,50
33,50
34,50
35,50
36,50
38,50
39,50
40,50
41,50
42,50
43,50
44,50
45,50
46,50
47,50
48,50
49,50
50,50
51,50
52,50
53,50
54,50
55,50
56,50
57,50
59,50
60,50
61,49
62,49
63,49
64,49
65,49
66,49
67,49
68,49
69,49
70,49
71,49
72,49
73,49
75,49
76,49
77,48
78,48
79,48
80,48
81,48
82,48
83,48
84,47
85,47
86,47
87,47
88,47
89,47
90,46
91,45
92,45
93,45
94,45
95,45
96,45
97,45
98,45
99,45
100,45
102,44
103,44
104,44
105,43
106,43
107,43
108,43
109,41
110,41
111,40
113,40
114,40
115,40
116,40
117,40
118,40
119,40
121,40
122,40
123,40
124,40
125,40
126,40
127,40
128,40
129,40
130,40
131,40
132,40
133,40
134,40
135,40
136,40
138,40
139,40
140,40
141,40
142,39
143,39
144,39
145,39
146,39
147,39
148,39
149,39
150,39
151,39
152,39
153,39
154,39
155,39
156,39
157,39
158,39
159,39
160,38
162,38
163,38
164,38
165,38
166,38
167,38
168,37
169,37
170,37
171,37
173,36
174,36
175,36
176,36
177,34
178,34
179,34
180,34
182,33
183,33
184,32
186,31
187,31
188,31
189,30
190,30
192,30
193,30
194,30
195,30
197,30
198,30
199,30
201,30
202,30
203,30
205,30
206,30
207,30
208,30
209,30
210,30
212,30
213,30
214,30
215,29
216,29
217,29
219,29
220,29
221,29
222,29
223,29
224,29
225,29
226,29
227,29
228,29
229,29
230,28
232,27
233,26
234,26
235,26
236,26
237,26
238,26
239,26
240,26
241,26
243,26
244,26
245,26
246,26
247,26
248,26
249,26
250,26
251,26
252,26
253,26
254,26
255,26
256,25
257,25
258,25
259,25
260,25
261,24
263,24
264,24
265,24
266,24
267,23
268,23
269,22
270,22
271,21
273,21
274,21
275,20
276,20
277,20
278,19
279,19
280,18
282,18
283,18
284,18
285,18
286,18
287,18
288,18
289,18
290,18
291,18
292,18
293,18
294,17
295,17
296,17
297,17
298,17
299,17
300,16
301,16
302,15
304,15
305,15
306,15
307,15
308,15
309,15
310,15
311,15
312,15
314,15
315,15
317,15
318,15
319,15
320,15
321,15
322,15
323,14
324,14
325,14
326,14
327,14
