Time,Alive
0,50
1,50
2,50
3,50
4,50
5,50
6,50
7,50
8,50
9,50
10,50
11,50
12,50
13,50
14,50
15,50
16,50
17,50
18,50
19,50
20,50
21,50
22,50
24,50
25,50
26,50
27,50
28,50
29,50
30,50
31,50
32,50
33,50
34,50
35,50
36,50
37,50
38,50
39,50
40,50
41,50
42,50
43,50
44,50
45,50
47,50
48,50
49,49
50,48
51,48
52,48
53,48
54,48
55,48
56,48
57,48
59,48
60,47
61,47
62,47
63,47
64,47
65,47
66,47
67,47
68,47
69,47
70,47
71,47
73,47
74,47
75,47
76,47
77,47
78,47
79,47
80,47
81,47
82,47
83,47
84,46
85,46
86,46
87,46
88,46
89,46
90,46
91,46
92,46
93,46
94,46
95,45
96,45
98,45
99,45
100,45
101,45
102,45
103,44
104,42
105,42
106,42
107,42
108,42
109,42
110,42
111,42
112,41
113,41
114,41
115,41
116,40
117,40
118,39
120,39
121,39
122,38
123,38
124,38
125,38
126,38
127,38
128,38
129,37
130,37
131,37
132,37
133,37
134,37
135,37
136,36
137,36
138,36
139,36
141,36
142,35
143,35
144,35
145,35
146,35
147,35
148,35
149,35
150,34
151,34
153,34
154,34
155,34
156,34
157,34
158,34
159,34
160,34
161,34
162,34
163,34
164,34
166,33
167,32
168,32
169,32
170,32
171,32
172,32
173,31
174,31
176,31
177,31
178,31
179,31
180,31
182,31
183,31
184,31
185,31
187,31
188,30
189,30
191,30
192,30
193,30
194,30
195,30
196,30
197,30
198,30
199,30
200,30
201,30
202,30
203,30
204,30
205,30
207,29
208,28
209,28
210,28
211,28
212,28
213,28
214,27
215,27
216,27
217,27
218,27
219,27
220,27
221,27
222,27
223,26
224,26
225,25
226,25
228,25
229,25
230,25
231,25
232,25
234,25
235,25
236,24
238,23
239,23
240,23
241,23
242,23
244,23
245,23
246,23
247,23
248,23
250,23
251,23
252,23
253,23
254,22
255,21
256,21
257,21
258,21
259,21
260,21
261,21
262,21
263,21
264,21
265,21
266,21
268,20
269,20
270,20
271,20
272,20
273,19
274,19
275,19
276,19
277,19
278,19
279,19
280,18
281,18
282,18
283,18
284,18
285,18
287,17
288,16
289,16
290,16
291,16
292,16
293,16
294,16
295,16
296,16
297,16
298,16
299,16
300,16
301,16
302,16
303,16
304,16
305,16
306,16
307,16
308,15
309,15
310,15
311,15
312,15
313,15
314,15
315,15
316,15
317,15
318,15
319,15
320,15
321,15
